label,id,text
1,167,"No it doesn't, all it does is bash Gore and the offset program. It doesn't address the actual credit markets. All it does is bash Gore (Who IMO is a douche anyways like you). Trying to argue that credit markets are bad because Gore is a idiot is like saying that Christanity is a bad religion because Dobson's a horrible person. It doesn't work like that. At least to people who have brains and educations (hint: not you).
"
1,168,"Silly you, forgetting the lessons of Nuremberg.
Did the Tribunal bring every private in the Wehrmacht or even every guard in the camps to trial?
Back to your Marion Morrison fantasies, old chap!emoticonXSmilie"
0,169,"Same thing happened in Rwanda. First they put the names of all Tutsis on lists. Then, the Hutu came around with machettes and took them off of the lists....permanently. emoticon_wow"
0,170,Well they'd be the experts on it; most of their members have been ruled as fitting under said category.   Let's face facts. Nobody who's in their right mind could actually believe the kind of nonsense they spread.
1,171,"Ahhh I see so God was more than willing to use extreme punishment for not loving your neighbor. Like how Sodom and Gomorrah were punished for not loving their neighbor.
"
1,172,"they held a big bash in honor of sluttish welfare queen Ayn Rand:
"
1,173,"Yeah, reasonable people are OK with ripping unborn fetuses from their mother's wombs minutes before the baby would be born naturally! How dare those kooks try to defend the rights of the unborn fetus!"
0,174,I see I jumped the gun. That was well stated.
1,175,Sure keep thinking that way and never mind the millions he put in his pocket. How was someone else put it? A thimble size brain case almost empty.
0,176,"Kent Hovind is a slimy, uneducated, hack. His only education past high school is a degree from an unaccredited bible school. He is also a liar, since I just can't believe that anyone could be so stupid to say some of the things that he does. Of course, there are other people that are so stupid that they actually believe him."
0,177,"Neither of them are humane? Is murdering 5 people and cutting them up humane? That is letting someone off way too easy. You took someone's life, and that is one of the worst things you can do. Letting them work out in a field and ""accomplish some things"" does no justice to the family of the victims. Someone who commits a crime that serious should at least be behind bars for the rest of their life, no parole at all. Maybe for lesser crimes (which warrant 15-30 years in prison), the Angola thing would work. But someone who has been found guilty of murder doesn't deserve the pleasure of actually working."
0,178,"And yet you can offer nothing to show it's impossible! It most certainly is a plausible explaination! Fairytale?!? Don't think so, a logical path for the developement of the avian lung."
1,179,You said there wasn't a pro-choice group before Roe v Wade. However I would have to do my research to dig up a group in 1850. Hold on...
0,180,"If you wanted to be picky about it, I guess you could say that it was a form of last-ditch birth control, after the other forms failed."
1,181,We gotta GET them law-abiders for having the audacity to believe the Constitution's Bill of Rights! Huh Brady!
1,182,"Your love of assumption is quite amusing (it also highlights your inability to argue honestly). All I did was point out that accidents are a cause of injuries and fatalities dealing with firearms. Nowhere did I suggest banning them in the slightest. Furthermore, I specifically noted that most of the accidents were due to improper gun safety.   So how about you take the stick out of your XXX and stop assuming whatever the **** you want for a change?   You are a joke Isly. About time you admit it."
1,183,"Yes, necessarily for YOUR genocidal rantings. But not for actual reality.
"
